"id","shock.stage","instar","temp.avg","temp.var","hs.temp","hs.num","date.died","date.hatch","date.ovp","time.ovp","num.ovp","date.3","mass.in.hs","inst.in.hs","date.in.hs","time.in.hs","date.out.hs","time.out.hs","date.4","date.5","date.p5.1","mass.p5.1","instar.p5.1","date.p5.2","mass.p5.2","inst.p5.2","date.p5.3","mass.p5.3","inst.p5.3","date.p5.4","mass.p5.4","inst.p5.4","date.cull","date.wand","date.em","instar.em","bled.em","num.em","num.coc","num.fail.spin","date.ecl","num.ecl","fem.ecl","male.ecl","fem.mass","male.mass","num.unem.mat","num.unem.im","mat.load","tot.load","mass.unem","mass.fail.spin","pup","moth.ecl","pv.dna","gen.notes","diss.notes","date.died.j","date.hatch.j","date.ovp.j","date.3.j","date.in.hs.j","date.out.hs.j","date.4.j","date.5.j","date.p5.1.j","date.p5.2.j","date.p5.3.j","date.p5.4.j","date.cull.j","date.wand.j","date.em.j","date.ecl.j","died.bf5","time.ovp.dec","time.in.hs.dec","time.out.hs.dec","tt3","tt4","tt5","ttp5.1","ttp5.2","ttp5.3","ttp5.4","ttwand","ttcull","ttem.h","ttem.w","ttecl","ps.em","ps.ecl","ind.male.mass","ind.fem.mass","tot.unem","p.unem.mat","p.unem.im","hs.cal","mass","age"
149,"early","cull",25,10,42,3,"11/13/18","10/23/18","10/29/18",10:46:00,1,"10/29/18","66.82",3,"10/29/18",11:00:00,"10/31/18",16:21:00,"11/4/18","11/8/18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"0",0,NA,NA,NA,NA,NA,"removed cuticle from 5th proleg during molt into 5th",NA,318,297,303,303,303,305,309,313,NA,NA,NA,NA,NA,NA,NA,NA,"1",10.7666666666667,11,16.35,6,12,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"high",NA,NA
149,"early","em",25,10,42,3,"11/13/18","10/23/18","10/29/18",10:46:00,1,"10/29/18","66.82",3,"10/29/18",11:00:00,"10/31/18",16:21:00,"11/4/18","11/8/18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"0",0,NA,NA,NA,NA,NA,"removed cuticle from 5th proleg during molt into 5th",NA,318,297,303,303,303,305,309,313,NA,NA,NA,NA,NA,NA,NA,NA,"1",10.7666666666667,11,16.35,6,12,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"high",NA,NA
149,"early","wand",25,10,42,3,"11/13/18","10/23/18","10/29/18",10:46:00,1,"10/29/18","66.82",3,"10/29/18",11:00:00,"10/31/18",16:21:00,"11/4/18","11/8/18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"0",0,NA,NA,NA,NA,NA,"removed cuticle from 5th proleg during molt into 5th",NA,318,297,303,303,303,305,309,313,NA,NA,NA,NA,NA,NA,NA,NA,"1",10.7666666666667,11,16.35,6,12,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"high",NA,NA
15,"mid","3",25,10,42,3,NA,"10/18/18","10/22/18",12:39:00,1,"10/22/18","210.55",3,"10/26/18",10:20:00,"10/28/18",20:45:00,"10/27/18","11/2/18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43413.00",5,0,54,45,9,"11/15/18",37,16,21,3.49,3.64,52,24,"106",130,NA,NA,NA,NA,NA,"wasp colony density low at ovp. removed cuticle from 4-5th prolegs at molt to 4th. removed cuticle from 4th proleg after molt into 5th.","24 immature 2nds, not counted, stored separately. at least 16 1sts",0,292,296,296,300,302,301,307,NA,NA,NA,NA,NA,NA,NA,320,"0",12.65,10.3333333333333,20.75,4,9,15,NA,NA,NA,NA,NA,NA,NA,NA,24,0.415384615384615,0.284615384615385,0.173333333333333,0.218125,76,0.684210526315789,0.315789473684211,"high","44.74",4
15,"mid","4",25,10,42,3,NA,"10/18/18","10/22/18",12:39:00,1,"10/22/18","210.55",3,"10/26/18",10:20:00,"10/28/18",20:45:00,"10/27/18","11/2/18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43413.00",5,0,54,45,9,"11/15/18",37,16,21,3.49,3.64,52,24,"106",130,NA,NA,NA,NA,NA,"wasp colony density low at ovp. removed cuticle from 4-5th prolegs at molt to 4th. removed cuticle from 4th proleg after molt into 5th.","24 immature 2nds, not counted, stored separately. at least 16 1sts",0,292,296,296,300,302,301,307,NA,NA,NA,NA,NA,NA,NA,320,"0",12.65,10.3333333333333,20.75,4,9,15,NA,NA,NA,NA,NA,NA,NA,NA,24,0.415384615384615,0.284615384615385,0.173333333333333,0.218125,76,0.684210526315789,0.315789473684211,"high","157.68",9
15,"mid","5",25,10,42,3,NA,"10/18/18","10/22/18",12:39:00,1,"10/22/18","210.55",3,"10/26/18",10:20:00,"10/28/18",20:45:00,"10/27/18","11/2/18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43413.00",5,0,54,45,9,"11/15/18",37,16,21,3.49,3.64,52,24,"106",130,NA,NA,NA,NA,NA,"wasp colony density low at ovp. removed cuticle from 4-5th prolegs at molt to 4th. removed cuticle from 4th proleg after molt into 5th.","24 immature 2nds, not counted, stored separately. at least 16 1sts",0,292,296,296,300,302,301,307,NA,NA,NA,NA,NA,NA,NA,320,"0",12.65,10.3333333333333,20.75,4,9,15,NA,NA,NA,NA,NA,NA,NA,NA,24,0.415384615384615,0.284615384615385,0.173333333333333,0.218125,76,0.684210526315789,0.315789473684211,"high","336.96",15
15,"mid","cull",25,10,42,3,NA,"10/18/18","10/22/18",12:39:00,1,"10/22/18","210.55",3,"10/26/18",10:20:00,"10/28/18",20:45:00,"10/27/18","11/2/18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43413.00",5,0,54,45,9,"11/15/18",37,16,21,3.49,3.64,52,24,"106",130,NA,NA,NA,NA,NA,"wasp colony density low at ovp. removed cuticle from 4-5th prolegs at molt to 4th. removed cuticle from 4th proleg after molt into 5th.","24 immature 2nds, not counted, stored separately. at least 16 1sts",0,292,296,296,300,302,301,307,NA,NA,NA,NA,NA,NA,NA,320,"0",12.65,10.3333333333333,20.75,4,9,15,NA,NA,NA,NA,NA,NA,NA,NA,24,0.415384615384615,0.284615384615385,0.173333333333333,0.218125,76,0.684210526315789,0.315789473684211,"high",NA,NA
15,"mid","em",25,10,42,3,NA,"10/18/18","10/22/18",12:39:00,1,"10/22/18","210.55",3,"10/26/18",10:20:00,"10/28/18",20:45:00,"10/27/18","11/2/18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43413.00",5,0,54,45,9,"11/15/18",37,16,21,3.49,3.64,52,24,"106",130,NA,NA,NA,NA,NA,"wasp colony density low at ovp. removed cuticle from 4-5th prolegs at molt to 4th. removed cuticle from 4th proleg after molt into 5th.","24 immature 2nds, not counted, stored separately. at least 16 1sts",0,292,296,296,300,302,301,307,NA,NA,NA,NA,NA,NA,NA,320,"0",12.65,10.3333333333333,20.75,4,9,15,NA,NA,NA,NA,NA,NA,NA,NA,24,0.415384615384615,0.284615384615385,0.173333333333333,0.218125,76,0.684210526315789,0.315789473684211,"high","2137.75",NA
15,"mid","wand",25,10,42,3,NA,"10/18/18","10/22/18",12:39:00,1,"10/22/18","210.55",3,"10/26/18",10:20:00,"10/28/18",20:45:00,"10/27/18","11/2/18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43413.00",5,0,54,45,9,"11/15/18",37,16,21,3.49,3.64,52,24,"106",130,NA,NA,NA,NA,NA,"wasp colony density low at ovp. removed cuticle from 4-5th prolegs at molt to 4th. removed cuticle from 4th proleg after molt into 5th.","24 immature 2nds, not counted, stored separately. at least 16 1sts",0,292,296,296,300,302,301,307,NA,NA,NA,NA,NA,NA,NA,320,"0",12.65,10.3333333333333,20.75,4,9,15,NA,NA,NA,NA,NA,NA,NA,NA,24,0.415384615384615,0.284615384615385,0.173333333333333,0.218125,76,0.684210526315789,0.315789473684211,"high",NA,NA
150,"mid","3",25,10,42,3,"11/10/18","10/23/18","10/29/18",11:26:00,2,"10/29/18","264.13",3,"11/2/18",09:15:00,"11/4/18",17:45:00,"11/2/18","11/9/18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"0",0,NA,NA,NA,NA,NA,"removed cuticle from 3rd proleg after molt into 4th. removed cuticle from all prolegs after molt into 5th.",NA,315,297,303,303,307,309,307,314,NA,NA,NA,NA,NA,NA,NA,NA,"1",11.4333333333333,9.25,17.75,6,10,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"high","54.08",6
150,"mid","4",25,10,42,3,"11/10/18","10/23/18","10/29/18",11:26:00,2,"10/29/18","264.13",3,"11/2/18",09:15:00,"11/4/18",17:45:00,"11/2/18","11/9/18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"0",0,NA,NA,NA,NA,NA,"removed cuticle from 3rd proleg after molt into 4th. removed cuticle from all prolegs after molt into 5th.",NA,315,297,303,303,307,309,307,314,NA,NA,NA,NA,NA,NA,NA,NA,"1",11.4333333333333,9.25,17.75,6,10,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"high","245.09",10
150,"mid","5",25,10,42,3,"11/10/18","10/23/18","10/29/18",11:26:00,2,"10/29/18","264.13",3,"11/2/18",09:15:00,"11/4/18",17:45:00,"11/2/18","11/9/18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"0",0,NA,NA,NA,NA,NA,"removed cuticle from 3rd proleg after molt into 4th. removed cuticle from all prolegs after molt into 5th.",NA,315,297,303,303,307,309,307,314,NA,NA,NA,NA,NA,NA,NA,NA,"1",11.4333333333333,9.25,17.75,6,10,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"high","634.67",17
150,"mid","cull",25,10,42,3,"11/10/18","10/23/18","10/29/18",11:26:00,2,"10/29/18","264.13",3,"11/2/18",09:15:00,"11/4/18",17:45:00,"11/2/18","11/9/18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"0",0,NA,NA,NA,NA,NA,"removed cuticle from 3rd proleg after molt into 4th. removed cuticle from all prolegs after molt into 5th.",NA,315,297,303,303,307,309,307,314,NA,NA,NA,NA,NA,NA,NA,NA,"1",11.4333333333333,9.25,17.75,6,10,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"high",NA,NA
150,"mid","em",25,10,42,3,"11/10/18","10/23/18","10/29/18",11:26:00,2,"10/29/18","264.13",3,"11/2/18",09:15:00,"11/4/18",17:45:00,"11/2/18","11/9/18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"0",0,NA,NA,NA,NA,NA,"removed cuticle from 3rd proleg after molt into 4th. removed cuticle from all prolegs after molt into 5th.",NA,315,297,303,303,307,309,307,314,NA,NA,NA,NA,NA,NA,NA,NA,"1",11.4333333333333,9.25,17.75,6,10,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"high",NA,NA
150,"mid","wand",25,10,42,3,"11/10/18","10/23/18","10/29/18",11:26:00,2,"10/29/18","264.13",3,"11/2/18",09:15:00,"11/4/18",17:45:00,"11/2/18","11/9/18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"0",0,NA,NA,NA,NA,NA,"removed cuticle from 3rd proleg after molt into 4th. removed cuticle from all prolegs after molt into 5th.",NA,315,297,303,303,307,309,307,314,NA,NA,NA,NA,NA,NA,NA,NA,"1",11.4333333333333,9.25,17.75,6,10,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"high",NA,NA
151,"late","3",25,10,42,3,NA,"10/23/18","10/29/18",11:35:00,3,"10/29/18","3198.27",5,"11/9/18",10:20:00,"11/11/18",16:18:00,"11/2/18","11/6/18","11/15/18",5103.06,"5","11/22/18",5756.55,"5","11/29/18",5231.64,"cull",NA,NA,NA,"11/29/18",NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"0",0,NA,NA,NA,NA,NA,"weighed 2 days late for P5.1, P5.2 & P5.3",NA,0,297,303,303,314,316,307,311,320,327,334,NA,334,NA,NA,NA,"0",11.5833333333333,10.3333333333333,16.3,6,10,14,23,30,37,NA,NA,37,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"high","51.42",6
151,"late","4",25,10,42,3,NA,"10/23/18","10/29/18",11:35:00,3,"10/29/18","3198.27",5,"11/9/18",10:20:00,"11/11/18",16:18:00,"11/2/18","11/6/18","11/15/18",5103.06,"5","11/22/18",5756.55,"5","11/29/18",5231.64,"cull",NA,NA,NA,"11/29/18",NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"0",0,NA,NA,NA,NA,NA,"weighed 2 days late for P5.1, P5.2 & P5.3",NA,0,297,303,303,314,316,307,311,320,327,334,NA,334,NA,NA,NA,"0",11.5833333333333,10.3333333333333,16.3,6,10,14,23,30,37,NA,NA,37,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"high","222",10
151,"late","5",25,10,42,3,NA,"10/23/18","10/29/18",11:35:00,3,"10/29/18","3198.27",5,"11/9/18",10:20:00,"11/11/18",16:18:00,"11/2/18","11/6/18","11/15/18",5103.06,"5","11/22/18",5756.55,"5","11/29/18",5231.64,"cull",NA,NA,NA,"11/29/18",NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"0",0,NA,NA,NA,NA,NA,"weighed 2 days late for P5.1, P5.2 & P5.3",NA,0,297,303,303,314,316,307,311,320,327,334,NA,334,NA,NA,NA,"0",11.5833333333333,10.3333333333333,16.3,6,10,14,23,30,37,NA,NA,37,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"high","951.96",14
151,"late","cull",25,10,42,3,NA,"10/23/18","10/29/18",11:35:00,3,"10/29/18","3198.27",5,"11/9/18",10:20:00,"11/11/18",16:18:00,"11/2/18","11/6/18","11/15/18",5103.06,"5","11/22/18",5756.55,"5","11/29/18",5231.64,"cull",NA,NA,NA,"11/29/18",NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"0",0,NA,NA,NA,NA,NA,"weighed 2 days late for P5.1, P5.2 & P5.3",NA,0,297,303,303,314,316,307,311,320,327,334,NA,334,NA,NA,NA,"0",11.5833333333333,10.3333333333333,16.3,6,10,14,23,30,37,NA,NA,37,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"high","5231.64",37
151,"late","em",25,10,42,3,NA,"10/23/18","10/29/18",11:35:00,3,"10/29/18","3198.27",5,"11/9/18",10:20:00,"11/11/18",16:18:00,"11/2/18","11/6/18","11/15/18",5103.06,"5","11/22/18",5756.55,"5","11/29/18",5231.64,"cull",NA,NA,NA,"11/29/18",NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"0",0,NA,NA,NA,NA,NA,"weighed 2 days late for P5.1, P5.2 & P5.3",NA,0,297,303,303,314,316,307,311,320,327,334,NA,334,NA,NA,NA,"0",11.5833333333333,10.3333333333333,16.3,6,10,14,23,30,37,NA,NA,37,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"high",NA,NA
151,"late","wand",25,10,42,3,NA,"10/23/18","10/29/18",11:35:00,3,"10/29/18","3198.27",5,"11/9/18",10:20:00,"11/11/18",16:18:00,"11/2/18","11/6/18","11/15/18",5103.06,"5","11/22/18",5756.55,"5","11/29/18",5231.64,"cull",NA,NA,NA,"11/29/18",NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"0",0,NA,NA,NA,NA,NA,"weighed 2 days late for P5.1, P5.2 & P5.3",NA,0,297,303,303,314,316,307,311,320,327,334,NA,334,NA,NA,NA,"0",11.5833333333333,10.3333333333333,16.3,6,10,14,23,30,37,NA,NA,37,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"high",NA,NA
152,"mid","3",25,10,42,3,NA,"10/23/18","10/29/18",11:27:00,1,"10/29/18","287.78",5,"11/2/18",09:15:00,"11/4/18",17:45:00,"11/1/18","11/8/18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43416.00",5,0,133,128,5,"11/18/18",87,10,77,2.53,15.86,15,2,"148",150,NA,NA,NA,NA,NA,NA,NA,0,297,303,303,307,309,306,313,NA,NA,NA,NA,NA,NA,NA,323,"0",11.45,9.25,17.75,6,9,16,NA,NA,NA,NA,NA,NA,NA,NA,20,0.886666666666667,0.58,0.205974025974026,0.253,17,0.882352941176471,0.117647058823529,"high","33.67",6
152,"mid","4",25,10,42,3,NA,"10/23/18","10/29/18",11:27:00,1,"10/29/18","287.78",5,"11/2/18",09:15:00,"11/4/18",17:45:00,"11/1/18","11/8/18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43416.00",5,0,133,128,5,"11/18/18",87,10,77,2.53,15.86,15,2,"148",150,NA,NA,NA,NA,NA,NA,NA,0,297,303,303,307,309,306,313,NA,NA,NA,NA,NA,NA,NA,323,"0",11.45,9.25,17.75,6,9,16,NA,NA,NA,NA,NA,NA,NA,NA,20,0.886666666666667,0.58,0.205974025974026,0.253,17,0.882352941176471,0.117647058823529,"high","187.56",9
152,"mid","5",25,10,42,3,NA,"10/23/18","10/29/18",11:27:00,1,"10/29/18","287.78",5,"11/2/18",09:15:00,"11/4/18",17:45:00,"11/1/18","11/8/18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43416.00",5,0,133,128,5,"11/18/18",87,10,77,2.53,15.86,15,2,"148",150,NA,NA,NA,NA,NA,NA,NA,0,297,303,303,307,309,306,313,NA,NA,NA,NA,NA,NA,NA,323,"0",11.45,9.25,17.75,6,9,16,NA,NA,NA,NA,NA,NA,NA,NA,20,0.886666666666667,0.58,0.205974025974026,0.253,17,0.882352941176471,0.117647058823529,"high","1999.43",16
152,"mid","cull",25,10,42,3,NA,"10/23/18","10/29/18",11:27:00,1,"10/29/18","287.78",5,"11/2/18",09:15:00,"11/4/18",17:45:00,"11/1/18","11/8/18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43416.00",5,0,133,128,5,"11/18/18",87,10,77,2.53,15.86,15,2,"148",150,NA,NA,NA,NA,NA,NA,NA,0,297,303,303,307,309,306,313,NA,NA,NA,NA,NA,NA,NA,323,"0",11.45,9.25,17.75,6,9,16,NA,NA,NA,NA,NA,NA,NA,NA,20,0.886666666666667,0.58,0.205974025974026,0.253,17,0.882352941176471,0.117647058823529,"high",NA,NA
152,"mid","em",25,10,42,3,NA,"10/23/18","10/29/18",11:27:00,1,"10/29/18","287.78",5,"11/2/18",09:15:00,"11/4/18",17:45:00,"11/1/18","11/8/18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43416.00",5,0,133,128,5,"11/18/18",87,10,77,2.53,15.86,15,2,"148",150,NA,NA,NA,NA,NA,NA,NA,0,297,303,303,307,309,306,313,NA,NA,NA,NA,NA,NA,NA,323,"0",11.45,9.25,17.75,6,9,16,NA,NA,NA,NA,NA,NA,NA,NA,20,0.886666666666667,0.58,0.205974025974026,0.253,17,0.882352941176471,0.117647058823529,"high","3142.72",NA
152,"mid","wand",25,10,42,3,NA,"10/23/18","10/29/18",11:27:00,1,"10/29/18","287.78",5,"11/2/18",09:15:00,"11/4/18",17:45:00,"11/1/18","11/8/18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43416.00",5,0,133,128,5,"11/18/18",87,10,77,2.53,15.86,15,2,"148",150,NA,NA,NA,NA,NA,NA,NA,0,297,303,303,307,309,306,313,NA,NA,NA,NA,NA,NA,NA,323,"0",11.45,9.25,17.75,6,9,16,NA,NA,NA,NA,NA,NA,NA,NA,20,0.886666666666667,0.58,0.205974025974026,0.253,17,0.882352941176471,0.117647058823529,"high",NA,NA
153,"late","3",25,10,42,3,NA,"10/23/18","10/29/18",11:37:00,1,"10/29/18","1866.59",5,"11/8/18",09:45:00,"11/10/18",17:15:00,"11/1/18","11/7/18","11/14/18",3247.78,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43421.00",5,0,1,0,1,NA,0,NA,NA,NA,NA,12,41,"13",54,NA,NA,NA,NA,NA,NA,NA,0,297,303,303,313,315,306,312,319,NA,NA,NA,NA,NA,NA,NA,"0",11.6166666666667,9.75,17.25,6,9,15,22,NA,NA,NA,NA,NA,NA,NA,NA,0.0185185185185185,0,NA,NA,53,0.226415094339623,0.773584905660377,"high","53.06",6
153,"late","4",25,10,42,3,NA,"10/23/18","10/29/18",11:37:00,1,"10/29/18","1866.59",5,"11/8/18",09:45:00,"11/10/18",17:15:00,"11/1/18","11/7/18","11/14/18",3247.78,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43421.00",5,0,1,0,1,NA,0,NA,NA,NA,NA,12,41,"13",54,NA,NA,NA,NA,NA,NA,NA,0,297,303,303,313,315,306,312,319,NA,NA,NA,NA,NA,NA,NA,"0",11.6166666666667,9.75,17.25,6,9,15,22,NA,NA,NA,NA,NA,NA,NA,NA,0.0185185185185185,0,NA,NA,53,0.226415094339623,0.773584905660377,"high","244.36",9
153,"late","5",25,10,42,3,NA,"10/23/18","10/29/18",11:37:00,1,"10/29/18","1866.59",5,"11/8/18",09:45:00,"11/10/18",17:15:00,"11/1/18","11/7/18","11/14/18",3247.78,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43421.00",5,0,1,0,1,NA,0,NA,NA,NA,NA,12,41,"13",54,NA,NA,NA,NA,NA,NA,NA,0,297,303,303,313,315,306,312,319,NA,NA,NA,NA,NA,NA,NA,"0",11.6166666666667,9.75,17.25,6,9,15,22,NA,NA,NA,NA,NA,NA,NA,NA,0.0185185185185185,0,NA,NA,53,0.226415094339623,0.773584905660377,"high","1458.42",15
153,"late","cull",25,10,42,3,NA,"10/23/18","10/29/18",11:37:00,1,"10/29/18","1866.59",5,"11/8/18",09:45:00,"11/10/18",17:15:00,"11/1/18","11/7/18","11/14/18",3247.78,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43421.00",5,0,1,0,1,NA,0,NA,NA,NA,NA,12,41,"13",54,NA,NA,NA,NA,NA,NA,NA,0,297,303,303,313,315,306,312,319,NA,NA,NA,NA,NA,NA,NA,"0",11.6166666666667,9.75,17.25,6,9,15,22,NA,NA,NA,NA,NA,NA,NA,NA,0.0185185185185185,0,NA,NA,53,0.226415094339623,0.773584905660377,"high",NA,NA
153,"late","em",25,10,42,3,NA,"10/23/18","10/29/18",11:37:00,1,"10/29/18","1866.59",5,"11/8/18",09:45:00,"11/10/18",17:15:00,"11/1/18","11/7/18","11/14/18",3247.78,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43421.00",5,0,1,0,1,NA,0,NA,NA,NA,NA,12,41,"13",54,NA,NA,NA,NA,NA,NA,NA,0,297,303,303,313,315,306,312,319,NA,NA,NA,NA,NA,NA,NA,"0",11.6166666666667,9.75,17.25,6,9,15,22,NA,NA,NA,NA,NA,NA,NA,NA,0.0185185185185185,0,NA,NA,53,0.226415094339623,0.773584905660377,"high","2872.07",NA
153,"late","wand",25,10,42,3,NA,"10/23/18","10/29/18",11:37:00,1,"10/29/18","1866.59",5,"11/8/18",09:45:00,"11/10/18",17:15:00,"11/1/18","11/7/18","11/14/18",3247.78,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43421.00",5,0,1,0,1,NA,0,NA,NA,NA,NA,12,41,"13",54,NA,NA,NA,NA,NA,NA,NA,0,297,303,303,313,315,306,312,319,NA,NA,NA,NA,NA,NA,NA,"0",11.6166666666667,9.75,17.25,6,9,15,22,NA,NA,NA,NA,NA,NA,NA,NA,0.0185185185185185,0,NA,NA,53,0.226415094339623,0.773584905660377,"high",NA,NA
154,"late","3",25,10,0,0,NA,"10/23/18","10/29/18",11:47:00,2,"10/29/18","2778.49",5,"11/9/18",10:20:00,"11/11/18",16:18:00,"11/3/18","11/8/18","11/15/18",4424.33,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43420.00",5,0,17,9,8,"11/24/18",1,1,0,0.24,0,110,40,"127",167,NA,NA,NA,NA,NA,NA,"40 immature 2nds of various sizes. Several 1sts of various sizes, not counted. 1 or 2 2nds that look like they failed to molt to 3rd",0,297,303,303,314,316,308,313,320,NA,NA,NA,NA,NA,NA,329,"0",11.7833333333333,10.3333333333333,16.3,6,11,16,23,NA,NA,NA,NA,NA,NA,NA,26,0.101796407185629,0.00598802395209581,NA,0.24,150,0.733333333333333,0.266666666666667,"high","52.84",6
154,"late","4",25,10,0,0,NA,"10/23/18","10/29/18",11:47:00,2,"10/29/18","2778.49",5,"11/9/18",10:20:00,"11/11/18",16:18:00,"11/3/18","11/8/18","11/15/18",4424.33,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43420.00",5,0,17,9,8,"11/24/18",1,1,0,0.24,0,110,40,"127",167,NA,NA,NA,NA,NA,NA,"40 immature 2nds of various sizes. Several 1sts of various sizes, not counted. 1 or 2 2nds that look like they failed to molt to 3rd",0,297,303,303,314,316,308,313,320,NA,NA,NA,NA,NA,NA,329,"0",11.7833333333333,10.3333333333333,16.3,6,11,16,23,NA,NA,NA,NA,NA,NA,NA,26,0.101796407185629,0.00598802395209581,NA,0.24,150,0.733333333333333,0.266666666666667,"high","270.27",11
154,"late","5",25,10,0,0,NA,"10/23/18","10/29/18",11:47:00,2,"10/29/18","2778.49",5,"11/9/18",10:20:00,"11/11/18",16:18:00,"11/3/18","11/8/18","11/15/18",4424.33,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43420.00",5,0,17,9,8,"11/24/18",1,1,0,0.24,0,110,40,"127",167,NA,NA,NA,NA,NA,NA,"40 immature 2nds of various sizes. Several 1sts of various sizes, not counted. 1 or 2 2nds that look like they failed to molt to 3rd",0,297,303,303,314,316,308,313,320,NA,NA,NA,NA,NA,NA,329,"0",11.7833333333333,10.3333333333333,16.3,6,11,16,23,NA,NA,NA,NA,NA,NA,NA,26,0.101796407185629,0.00598802395209581,NA,0.24,150,0.733333333333333,0.266666666666667,"high","2123.79",16
